t,count,p,min_prone_overlap,min_n_flights,min_util,int1,int2,int3,int4,n_potential_conflics,E[n_conflicts],total_remaining_conflicts,disruption_occured,recovered,value,prev_action,folder
1,5998,0.65,0.0,0,0.1323529411764706,0.0,0.0,0.0,0.0,1.0,0.65,0,0,0.0,-3.0963132773169026,"('none', 'none', 'none')",TRAIN110
2,5998,0.65,0.0,0,0.09375,0.0,0.0,0.0,0.0,1.0,0.65,0,0,0.0,-3.182603713453752,"('none', 'none', 'none')",TRAIN110
3,5998,0.65,0.0,0,0.06666666666666667,0.0,0.0,0.0,0.0,1.0,0.65,0,0,0.0,-3.3359962751703094,"('none', 'none', 'none')",TRAIN110
4,5998,0.65,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,0,0,0.0,-3.5076923178584267,"('none', 'none', 'none')",TRAIN110
5,5998,0.65,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,0,0,0.0,-3.615840091378257,"('none', 'none', 'none')",TRAIN110
6,5998,0.65,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,0,0,0.0,-3.781371750307705,"('none', 'none', 'none')",TRAIN110
7,1032,0.65,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN110
1,5504,0.81,0.0,1,0.23529411764705882,0.0,0.27941176470588236,0.0,0.0,2.0,1.62,0,0,0.0,-8.429974347992886,"('none', 'none', 'none')",TRAIN106
2,5398,0.81,0.0,1,0.234375,0.0,0.234375,0.0,0.0,2.0,1.62,0,0,0.0,-8.235564894223193,"('none', 'none', 'none')",TRAIN106
3,5378,0.81,0.0,1,0.2,0.0,0.2,0.0,0.0,2.0,1.62,0,0,0.0,-7.886421318936462,"('none', 'none', 'none')",TRAIN106
4,5350,0.81,0.0,1,0.17857142857142858,0.0,0.21428571428571427,0.0,0.0,2.0,1.62,0,0,0.0,-7.518493477555895,"('none', 'none', 'none')",TRAIN106
5,5306,0.81,0.0,1,0.17307692307692307,0.0,0.17307692307692307,0.0,0.0,2.0,1.62,0,0,0.0,-7.321821887225585,"('none', 'none', 'none')",TRAIN106
6,5280,0.81,0.0,1,0.10416666666666667,0.0,0.10416666666666667,0.0,0.0,2.0,1.62,0,0,0.0,-7.552533167374314,"('none', 'none', 'none')",TRAIN106
7,3208,0.81,0.0,1,0.11363636363636363,0.0,0.11363636363636363,0.0,0.0,1.2345679012345678,1.0,1,1,0.0,0.0,"('swap', '24', '#2')",TRAIN106
8,3208,0.81,0.0,1,0.05,0.0,0.05,0.0,0.0,1.2345679012345678,1.0,1,1,0.0,0.0,"('none', 'none', 'none')",TRAIN106
9,4206,0.81,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2345679012345678,1.0,1,1,0.0,0.0,"('none', 'none', 'none')",TRAIN106
10,2103,0.81,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2345679012345678,1.0,1,1,0.0,-0.0,"('none', 'none', 'none')",TRAIN106
1,5892,0.85,0.0,1,0.3088235294117647,0.0,0.3088235294117647,0.0,0.0,1.0,0.85,0,0,0.0,-4.181272647139069,"('swap', '22', '#4')",TRAIN109
2,5892,0.85,0.0,1,0.296875,0.0,0.296875,0.0,0.0,1.0,0.85,0,0,0.0,-4.158871223962476,"('none', 'none', 'none')",TRAIN109
3,5892,0.85,0.0,1,0.25,0.0,0.25,0.0,0.0,1.0,0.85,0,0,0.0,-4.130693521982444,"('none', 'none', 'none')",TRAIN109
4,5892,0.85,0.0,1,0.19642857142857142,0.0,0.19642857142857142,0.0,0.0,1.0,0.85,0,0,0.0,-4.088997810350222,"('none', 'none', 'none')",TRAIN109
5,5892,0.85,0.0,1,0.19230769230769232,0.0,0.19230769230769232,0.0,0.0,1.0,0.85,0,0,0.0,-4.0008479060827415,"('none', 'none', 'none')",TRAIN109
6,5892,0.85,0.0,1,0.14583333333333334,0.0,0.14583333333333334,0.0,0.0,1.0,0.85,0,0,0.0,-3.805542989124258,"('none', 'none', 'none')",TRAIN109
7,1756,0.85,0,1,0.29545454545454547,0,0.45454545454545453,0.0,0,0.0,0,0,1,1.0,0,"('swap', '1', '#3')",TRAIN109
1,958,0.82,0.0,0,0.11764705882352941,0.0,0.0,0.0,0.0,2.0,1.64,0,0,0.0,-9.228930569735926,"('swap', '12', '#5')",TRAIN108
2,78,0.82,0.0,0,0.0625,0.0,0.0,0.0,0.0,2.0,1.64,0,0,0.0,-4.286882676601672,"('swap', '10', '#5')",TRAIN108
3,80,0.82,0.0,0,0.06666666666666667,0.0,0.0,0.0,0.0,2.0,1.64,0,0,0.0,-4.84812466475146,"('none', 'none', 'none')",TRAIN108
4,12,0.82,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.64,0,0,0.0,-0.09187175331224917,"('swap', '7', '#5')",TRAIN108
5,14,0.82,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.64,0,0,0.0,-0.5384357441676009,"('none', 'none', 'none')",TRAIN108
6,22,0.82,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.64,0,0,0.0,-2.042738037416703,"('none', 'none', 'none')",TRAIN108
7,4,0.82,0.0,1,0.11363636363636363,0.0,0.11363636363636363,0.0,0.0,1.2195121951219512,1.0,1,1,0.0,-0.9785090335135691,"('swap', '8', '#2')",TRAIN108
8,18,0.82,0.0,1,0.025,0.0,0.025,0.0,0.0,1.2195121951219512,1.0,1,1,0.0,-7.266379551488127,"('none', 'none', 'none')",TRAIN108
9,9,0.82,0,1,0.1111111111111111,0,0.2222222222222222,0.0,0,0.0,0,0,1,1.0,0,"('swap', '11', '#2')",TRAIN108
1,5874,0.51,45.0,1,0.3088235294117647,60.0,0.3088235294117647,18.529411764705884,22.95,1.0,0.51,0,0,0.0,-32.86855624956309,"('swap', '9', '#4')",TRAIN111
2,5462,0.51,45.0,1,0.328125,60.0,0.328125,19.6875,22.95,1.0,0.51,0,0,0.0,-32.71492541489723,"('none', 'none', 'none')",TRAIN111
3,5410,0.51,45.0,1,0.2833333333333333,60.0,0.2833333333333333,17.0,22.95,1.0,0.51,0,0,0.0,-32.404130580965806,"('none', 'none', 'none')",TRAIN111
4,5326,0.51,45.0,1,0.23214285714285715,60.0,0.23214285714285715,13.928571428571429,22.95,1.0,0.51,0,0,0.0,-32.18796641409796,"('none', 'none', 'none')",TRAIN111
5,5154,0.51,45.0,1,0.25,90.0,0.25,29.423076923076923,22.95,1.0,0.51,0,0,0.0,-26.892401159249427,"('swap', '18', '#3')",TRAIN111
6,5098,0.51,45.0,1,0.1875,90.0,0.1875,24.375,22.95,1.0,0.51,0,0,0.0,-25.866211852853965,"('none', 'none', 'none')",TRAIN111
7,1230,0.51,0,1,0.20454545454545456,0,0.20454545454545456,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN111
1,5998,0.55,60.0,2,0.16176470588235295,120.0,0.3235294117647059,19.411764705882355,99.00000000000001,3.0,1.6500000000000001,0,0,0.0,-110.3659163085668,"('swap', '22', '#3')",TRAIN114
2,3276,0.55,0.0,1,0.09375,0.0,0.09375,0.0,0.0,5.454545454545454,3.0,3,1,0.0,-20.000000000000007,"('swap', '17', '#2')",TRAIN114
3,3276,0.55,0.0,2,0.15,0.0,0.3,0.0,0.0,3.6363636363636362,2.0,2,1,0.0,-15.000000000000002,"('swap', '16', '#4')",TRAIN114
4,3276,0.55,0.0,2,0.22023809523809523,0.0,0.6607142857142857,0.0,0.0,1.8181818181818181,1.0,1,1,0.0,-5.000000000000002,"('swap', '23', '#4')",TRAIN114
5,1128,0.55,0,1,0.3076923076923077,0,0.3076923076923077,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '18', '#4')",TRAIN114
1,5998,0.79,0.0,1,0.2647058823529412,0.0,0.2647058823529412,0.0,0.0,2.0,1.58,0,0,0.0,-3.708356234764345,"('none', 'none', 'none')",TRAIN112
2,5998,0.79,0.0,1,0.234375,0.0,0.234375,0.0,0.0,2.0,1.58,0,0,0.0,-3.7597311777210245,"('none', 'none', 'none')",TRAIN112
3,5998,0.79,0.0,1,0.18333333333333332,0.0,0.18333333333333332,0.0,0.0,2.0,1.58,0,0,0.0,-3.928618779437797,"('none', 'none', 'none')",TRAIN112
4,5998,0.79,0.0,1,0.125,0.0,0.125,0.0,0.0,2.0,1.58,0,0,0.0,-4.1620457711962,"('none', 'none', 'none')",TRAIN112
5,5998,0.79,0.0,1,0.09615384615384616,0.0,0.09615384615384616,0.0,0.0,2.0,1.58,0,0,0.0,-4.276021343435126,"('none', 'none', 'none')",TRAIN112
6,5998,0.79,0.0,1,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,2.0,1.58,0,0,0.0,-4.026447337017359,"('none', 'none', 'none')",TRAIN112
7,611,0.79,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN112
1,5998,0.78,120.0,1,0.11764705882352941,120.0,0.11764705882352941,14.117647058823529,374.40000000000003,4.0,3.12,0,0,0.0,-126.32028159830226,"('swap', '9', '#4')",TRAIN113
2,5998,0.78,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,3.12,0,0,0.0,-30.513865311964086,"('swap', '11', '#5')",TRAIN113
3,5364,0.78,0.0,1,0.11666666666666667,0.0,0.11666666666666667,0.0,0.0,2.9999999999999996,2.34,0,0,0.0,-24.119547714123694,"('swap', '4', '#3')",TRAIN113
4,4220,0.78,5.0,2,0.19642857142857142,10.0,0.39285714285714285,1.9642857142857142,10.0,2.564102564102564,2.0,2,1,0.0,-25.000000000000007,"('swap', '7', '#3')",TRAIN113
5,1574,0.78,5.0,1,0.28846153846153844,15.0,0.3076923076923077,4.903846153846153,5.0,1.282051282051282,1.0,1,1,0.0,-20.0,"('swap', '2', '#3')",TRAIN113
6,1574,0.78,0.0,1,0.10416666666666667,0.0,0.25,0.0,0.0,1.282051282051282,1.0,1,1,0.0,-5.0,"('swap', '18', '#3')",TRAIN113
7,787,0.78,0,0,0.18181818181818182,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '10', '#6')",TRAIN113
1,5976,0.56,15.0,2,0.2647058823529412,45.0,0.5294117647058824,18.52941176470588,8.4,1.0,0.56,0,0,0.0,-25.0,"('swap', '24', '#3')",TRAIN115
2,5972,0.56,0,1,0.109375,0,0.109375,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('swap', '10', '#5')",TRAIN115
3,5972,0.56,0,1,0.11666666666666667,0,0.11666666666666667,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN115
4,1278,0.56,0,1,0.125,0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN115
1,5998,0.68,30.0,1,0.17647058823529413,30.0,0.17647058823529413,5.294117647058824,61.2,3.0,2.04,0,0,0.0,-20.346230707316842,"('swap', '2', '#1')",TRAIN117
2,5998,0.68,0.0,0,0.0625,0.0,0.0,0.0,0.0,3.0,2.04,0,0,0.0,-15.416735947697276,"('swap', '21', '#6')",TRAIN117
3,5580,0.68,0.0,1,0.15,0.0,0.15,0.0,0.0,2.0,1.36,0,0,0.0,-11.359166436289408,"('swap', '12', '#5')",TRAIN117
4,859,0.68,0,1,0.16071428571428573,0,0.16071428571428573,0.0,0.0,0.0,0.0,0,0,0.0,-0.0,"('none', 'none', 'none')",TRAIN117
1,5802,0.89,0.0,0,0.10294117647058823,0.0,0.0,0.0,0.0,2.0,1.78,0,0,0.0,-9.345229930069276,"('none', 'none', 'none')",TRAIN116
2,5782,0.89,0.0,0,0.0625,0.0,0.0,0.0,0.0,2.0,1.78,0,0,0.0,-9.262013319828524,"('none', 'none', 'none')",TRAIN116
3,5558,0.89,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.78,0,0,0.0,-9.186271457137593,"('none', 'none', 'none')",TRAIN116
4,5494,0.89,0.0,1,0.125,0.0,0.125,0.0,0.0,1.0,0.89,0,0,0.0,-4.1267425931223585,"('swap', '24', '#4')",TRAIN116
5,5526,0.89,0.0,1,0.1346153846153846,0.0,0.1346153846153846,0.0,0.0,1.0,0.89,0,0,0.0,-4.124169349016531,"('none', 'none', 'none')",TRAIN116
6,5548,0.89,0.0,1,0.14583333333333334,0.0,0.14583333333333334,0.0,0.0,1.0,0.89,0,0,0.0,-4.370765717501995,"('none', 'none', 'none')",TRAIN116
7,1765,0.89,0,1,0.25,0,0.45454545454545453,0.0,0,0.0,0,0,1,1.0,0,"('swap', '22', '#4')",TRAIN116
1,5998,0.82,15.0,3,0.4264705882352941,60.0,1.3235294117647058,30.882352941176467,12.299999999999999,1.0,0.82,0,0,0.0,-9.21081724204026,"('swap', '15', '#5')",TRAIN121
2,4900,0.82,0.0,2,0.3125,0.0,0.625,0.0,0.0,1.2195121951219512,1.0,1,1,0.0,-5.0,"('swap', '19', '#2')",TRAIN121
3,1621,0.82,0,3,0.4,0,1.2000000000000002,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '13', '#3')",TRAIN121
1,5998,0.71,0,1,0.22058823529411764,0,0.22058823529411764,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN118
2,5998,0.71,0,1,0.171875,0,0.171875,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN118
3,5998,0.71,0,1,0.18333333333333332,0,0.18333333333333332,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN118
4,5998,0.71,0,1,0.19642857142857142,0,0.19642857142857142,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN118
5,5998,0.71,0,1,0.19230769230769232,0,0.19230769230769232,0.0,0,0.0,0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN118
6,5998,0.71,0,1,0.2916666666666667,0,0.5,0.0,0,0.0,0,0,0,0.0,0.0,"('none', 'none', 'none')",TRAIN118
7,2127,0.71,0,1,0.22727272727272727,0,0.45454545454545453,0.0,0,0.0,0,0,1,1.0,0,"('none', 'none', 'none')",TRAIN118
1,4968,0.89,0.0,2,0.20588235294117646,0.0,0.4117647058823529,0.0,0.0,2.0,1.78,0,0,0.0,-14.11424625988046,"('swap', '16', '#2')",TRAIN120
2,4346,0.89,0.0,2,0.21875,0.0,0.4375,0.0,0.0,2.0,1.78,0,0,0.0,-13.760191810939524,"('none', 'none', 'none')",TRAIN120
3,3388,0.89,0.0,2,0.18333333333333332,0.0,0.36666666666666664,0.0,0.0,1.0,0.89,0,0,0.0,-8.29859812433726,"('swap', '18', '#6')",TRAIN120
4,1446,0.89,0,1,0.26785714285714285,0,0.35714285714285715,0.0,0,0.0,0,0,1,1.0,0,"('swap', '13', '#5')",TRAIN120
1,5880,0.63,45.0,1,0.23529411764705882,45.0,0.23529411764705882,10.588235294117647,28.35,1.0,0.63,0,0,0.0,-33.59822429038938,"('none', 'none', 'none')",TRAIN123
2,5880,0.63,45.0,1,0.1875,45.0,0.1875,8.4375,28.35,1.0,0.63,0,0,0.0,-31.63112690608377,"('none', 'none', 'none')",TRAIN123
3,5880,0.63,45.0,1,0.4,45.0,0.5,22.5,28.35,1.0,0.63,0,0,0.0,-28.9907940784843,"('none', 'none', 'none')",TRAIN123
4,1710,0.63,0,1,0.35714285714285715,0,0.5178571428571429,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '12', '#1')",TRAIN123
1,5998,0.62,0.0,1,0.29411764705882354,0.0,0.29411764705882354,0.0,0.0,2.0,1.24,0,0,0.0,-5.513222142312831,"('swap', '16', '#6')",TRAIN119
2,5934,0.62,0.0,1,0.296875,0.0,0.296875,0.0,0.0,2.0,1.24,0,0,0.0,-5.610649136142262,"('none', 'none', 'none')",TRAIN119
3,5926,0.62,0.0,1,0.25,0.0,0.25,0.0,0.0,2.0,1.24,0,0,0.0,-5.887087247011293,"('none', 'none', 'none')",TRAIN119
4,5916,0.62,0.0,1,0.19642857142857142,0.0,0.19642857142857142,0.0,0.0,2.0,1.24,0,0,0.0,-6.175084346385677,"('none', 'none', 'none')",TRAIN119
5,5848,0.62,0.0,1,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,2.0,1.24,0,0,0.0,-6.361324509067668,"('none', 'none', 'none')",TRAIN119
6,5450,0.62,0.0,1,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,2.0,1.24,0,0,0.0,-6.773523381285541,"('none', 'none', 'none')",TRAIN119
7,2404,0.62,0.0,2,0.11363636363636363,0.0,0.22727272727272727,0.0,0.0,1.6129032258064517,1.0,1,1,0.0,-5.000000000000002,"('swap', '17', '#2')",TRAIN119
8,1286,0.62,0,1,0.225,0,0.4,0.0,0,0.0,0,0,1,1.0,0,"('swap', '18', '#2')",TRAIN119
1,5998,0.65,0.0,1,0.27941176470588236,0.0,0.27941176470588236,0.0,0.0,1.0,0.65,0,0,0.0,-6.385092553779284,"('swap', '22', '#2')",TRAIN122
2,5986,0.65,0.0,1,0.296875,0.0,0.296875,0.0,0.0,1.0,0.65,0,0,0.0,-6.568847729090844,"('none', 'none', 'none')",TRAIN122
3,5986,0.65,0.0,1,0.2833333333333333,0.0,0.2833333333333333,0.0,0.0,1.0,0.65,0,0,0.0,-6.817314461082637,"('none', 'none', 'none')",TRAIN122
4,5986,0.65,0.0,1,0.23214285714285715,0.0,0.23214285714285715,0.0,0.0,1.0,0.65,0,0,0.0,-6.967888774016397,"('none', 'none', 'none')",TRAIN122
5,5986,0.65,0.0,1,0.21153846153846154,0.0,0.21153846153846154,0.0,0.0,1.0,0.65,0,0,0.0,-6.844255833792007,"('none', 'none', 'none')",TRAIN122
6,5986,0.65,0.0,1,0.14583333333333334,0.0,0.2916666666666667,0.0,0.0,1.0,0.65,0,0,0.0,-6.9667549975761585,"('none', 'none', 'none')",TRAIN122
7,1404,0.65,0,0,0.36363636363636365,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '16', '#3')",TRAIN122
1,5998,0.72,15.0,2,0.27941176470588236,30.0,0.5882352941176471,8.823529411764707,10.799999999999999,1.0,0.72,0,0,0.0,-23.40917132459839,"('swap', '24', '#3')",TRAIN124
2,5804,0.72,15.0,2,0.296875,30.0,0.890625,20.15625,10.799999999999999,1.0,0.72,0,0,0.0,-21.653353656018588,"('none', 'none', 'none')",TRAIN124
3,3694,0.72,15.0,1,0.45,15.0,0.45,6.75,15.0,1.3888888888888888,1.0,1,1,0.0,-25.0,"('swap', '16', '#3')",TRAIN124
4,1659,0.72,0,1,0.42857142857142855,0,0.42857142857142855,0.0,0.0,0.0,0.0,0,1,1.0,-0.0,"('swap', '8', '#1')",TRAIN124
1,4602,0.83,0.0,1,0.2647058823529412,0.0,0.39705882352941174,0.0,0.0,1.0,0.83,0,0,0.0,-4.195647230846271,"('swap', '6', '#6')",TRAIN126
2,4610,0.83,0.0,1,0.21875,0.0,0.359375,0.0,0.0,1.0,0.83,0,0,0.0,-4.19419947575963,"('none', 'none', 'none')",TRAIN126
3,4614,0.83,0.0,1,0.2,0.0,0.31666666666666665,0.0,0.0,1.0,0.83,0,0,0.0,-4.182502861154738,"('none', 'none', 'none')",TRAIN126
4,4626,0.83,0.0,1,0.21428571428571427,0.0,0.26785714285714285,0.0,0.0,1.0,0.83,0,0,0.0,-4.207479521832508,"('none', 'none', 'none')",TRAIN126
5,4680,0.83,0.0,1,0.19230769230769232,0.0,0.21153846153846154,0.0,0.0,1.0,0.83,0,0,0.0,-4.281521272711493,"('none', 'none', 'none')",TRAIN126
6,4978,0.83,0.0,1,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,1.0,0.83,0,0,0.0,-4.3751286977583765,"('none', 'none', 'none')",TRAIN126
7,1747,0.83,0,1,0.18181818181818182,0,0.18181818181818182,0.0,0,0.0,0,0,1,1.0,0,"('swap', '10', '#6')",TRAIN126
1,5998,0.84,0.0,2,0.27941176470588236,0.0,0.5588235294117647,0.0,0.0,1.0,0.84,0,0,0.0,-17.20936126821549,"('swap', '6', '#5')",TRAIN128
2,5848,0.84,0.0,2,0.25,0.0,0.5,0.0,0.0,1.0,0.84,0,0,0.0,-17.497044717505503,"('none', 'none', 'none')",TRAIN128
3,5832,0.84,0.0,2,0.25,0.0,0.5,0.0,0.0,1.0,0.84,0,0,0.0,-17.590598470193296,"('none', 'none', 'none')",TRAIN128
4,5818,0.84,0.0,2,0.19642857142857142,0.0,0.39285714285714285,0.0,0.0,1.0,0.84,0,0,0.0,-17.127657690988745,"('none', 'none', 'none')",TRAIN128
5,5798,0.84,0.0,2,0.23076923076923078,0.0,0.46153846153846156,0.0,0.0,1.0,0.84,0,0,0.0,-16.6564095259725,"('none', 'none', 'none')",TRAIN128
6,2447,0.84,0,1,0.20833333333333334,0,0.4166666666666667,0.0,0,0.0,0,0,1,1.0,0,"('swap', '2', '#2')",TRAIN128
1,5998,0.53,0.0,1,0.2647058823529412,0.0,0.2647058823529412,0.0,0.0,2.0,1.06,0,0,0.0,-10.328943094622387,"('swap', '7', '#6')",TRAIN127
2,4764,0.53,0.0,1,0.21875,0.0,0.21875,0.0,0.0,2.0,1.06,0,0,0.0,-10.23614916378893,"('none', 'none', 'none')",TRAIN127
3,4500,0.53,0.0,1,0.23333333333333334,0.0,0.23333333333333334,0.0,0.0,2.0,1.06,0,0,0.0,-10.20397505848792,"('none', 'none', 'none')",TRAIN127
4,4380,0.53,0.0,1,0.17857142857142858,0.0,0.17857142857142858,0.0,0.0,2.0,1.06,0,0,0.0,-10.231031315713057,"('none', 'none', 'none')",TRAIN127
5,4292,0.53,0.0,2,0.28846153846153844,0.0,0.5769230769230769,0.0,0.0,1.0,0.53,0,0,0.0,-4.972123836632058,"('swap', '13', '#5')",TRAIN127
6,963,0.53,0,1,0.3958333333333333,0,0.4166666666666667,0.0,0,0.0,0,0,1,1.0,0,"('swap', '15', '#5')",TRAIN127
1,5612,0.8,0.0,2,0.36764705882352944,0.0,0.7647058823529411,0.0,0.0,1.0,0.8,0,0,0.0,-8.535763428697447,"('swap', '20', '#3')",TRAIN125
2,5594,0.8,0.0,2,0.328125,0.0,0.71875,0.0,0.0,1.0,0.8,0,0,0.0,-8.493653213069784,"('none', 'none', 'none')",TRAIN125
3,5590,0.8,0.0,2,0.2833333333333333,0.0,0.6333333333333333,0.0,0.0,1.0,0.8,0,0,0.0,-8.471553637085698,"('none', 'none', 'none')",TRAIN125
4,5586,0.8,0.0,2,0.26785714285714285,0.0,0.5357142857142857,0.0,0.0,1.0,0.8,0,0,0.0,-8.435271253365865,"('none', 'none', 'none')",TRAIN125
5,5582,0.8,0.0,2,0.2692307692307692,0.0,0.7692307692307693,0.0,0.0,1.0,0.8,0,0,0.0,-8.14595989520463,"('none', 'none', 'none')",TRAIN125
6,1618,0.8,0,1,0.25,0,0.4166666666666667,0.0,0,0.0,0,0,1,1.0,0,"('swap', '18', '#5')",TRAIN125
1,5710,0.89,0.0,1,0.08823529411764706,0.0,0.08823529411764706,0.0,0.0,2.0,1.78,0,0,0.0,-9.384818060478956,"('none', 'none', 'none')",TRAIN129
2,5680,0.89,0.0,1,0.09375,0.0,0.09375,0.0,0.0,2.0,1.78,0,0,0.0,-9.499547733769607,"('none', 'none', 'none')",TRAIN129
3,4910,0.89,0.0,2,0.23333333333333334,0.0,0.4666666666666667,0.0,0.0,1.0,0.89,0,0,0.0,-4.430321095605031,"('swap', '21', '#6')",TRAIN129
4,5640,0.89,0.0,2,0.19642857142857142,0.0,0.39285714285714285,0.0,0.0,1.0,0.89,0,0,0.0,-4.210108540921304,"('none', 'none', 'none')",TRAIN129
5,1851,0.89,0,1,0.28846153846153844,0,0.38461538461538464,0.0,0,0.0,0,0,1,1.0,0,"('swap', '14', '#6')",TRAIN129
1,5838,0.6,0.0,1,0.25,0.0,0.25,0.0,0.0,1.0,0.6,0,0,0.0,-2.9595215266569515,"('swap', '20', '#5')",TRAIN130
2,5838,0.6,0.0,1,0.265625,0.0,0.265625,0.0,0.0,1.0,0.6,0,0,0.0,-3.0222803807315324,"('none', 'none', 'none')",TRAIN130
3,5838,0.6,0.0,1,0.2833333333333333,0.0,0.2833333333333333,0.0,0.0,1.0,0.6,0,0,0.0,-3.0664197580393764,"('none', 'none', 'none')",TRAIN130
4,5838,0.6,0.0,1,0.25,0.0,0.2857142857142857,0.0,0.0,1.0,0.6,0,0,0.0,-3.0333557208575614,"('none', 'none', 'none')",TRAIN130
5,5838,0.6,0.0,1,0.21153846153846154,0.0,0.23076923076923078,0.0,0.0,1.0,0.6,0,0,0.0,-3.0301816010868734,"('none', 'none', 'none')",TRAIN130
6,5838,0.6,0.0,1,0.20833333333333334,0.0,0.22916666666666666,0.0,0.0,1.0,0.6,0,0,0.0,-3.6237332101907427,"('none', 'none', 'none')",TRAIN130
7,1143,0.6,0,1,0.25,0,0.25,0.0,0,0.0,0,0,1,1.0,0,"('swap', '2', '#2')",TRAIN130
1,5962,0.87,0.0,1,0.17647058823529413,0.0,0.17647058823529413,0.0,0.0,2.0,1.74,0,0,0.0,-14.450635371780766,"('swap', '9', '#5')",TRAIN131
2,5760,0.87,0.0,1,0.171875,0.0,0.171875,0.0,0.0,2.0,1.74,0,0,0.0,-14.478539619941008,"('none', 'none', 'none')",TRAIN131
3,5724,0.87,0.0,1,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,2.0,1.74,0,0,0.0,-14.468939759993976,"('none', 'none', 'none')",TRAIN131
4,5462,0.87,0.0,1,0.26785714285714285,0.0,0.32142857142857145,0.0,0.0,1.0,0.87,0,0,0.0,-9.431096396843714,"('swap', '15', '#2')",TRAIN131
5,5276,0.87,0.0,1,0.23076923076923078,0.0,0.3076923076923077,0.0,0.0,1.0,0.87,0,0,0.0,-9.427580822018001,"('none', 'none', 'none')",TRAIN131
6,5442,0.87,0.0,1,0.22916666666666666,0.0,0.22916666666666666,0.0,0.0,1.0,0.87,0,0,0.0,-4.039207495710651,"('swap', '14', '#2')",TRAIN131
7,1822,0.87,0,0,0.25,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '21', '#6')",TRAIN131
1,5998,0.75,15.0,1,0.36764705882352944,30.0,0.39705882352941174,13.235294117647058,11.25,1.0,0.75,0,0,0.0,-18.945285627181555,"('swap', '6', '#3')",TRAIN132
2,5918,0.75,15.0,1,0.328125,15.0,0.328125,4.921875,11.25,1.0,0.75,0,0,0.0,-14.00511652054912,"('swap', '8', '#3')",TRAIN132
3,5860,0.75,15.0,1,0.2833333333333333,15.0,0.2833333333333333,4.25,11.25,1.0,0.75,0,0,0.0,-13.979271048985613,"('none', 'none', 'none')",TRAIN132
4,5816,0.75,15.0,1,0.23214285714285715,15.0,0.23214285714285715,3.482142857142857,11.25,1.0,0.75,0,0,0.0,-13.778407941717806,"('none', 'none', 'none')",TRAIN132
5,5638,0.75,0.0,1,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,1.0,0.75,0,0,0.0,-3.3969197831179616,"('swap', '22', '#6')",TRAIN132
6,5666,0.75,0.0,1,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,1.0,0.75,0,0,0.0,-3.321257065987031,"('none', 'none', 'none')",TRAIN132
7,2123,0.75,0,0,0.25,0,0.0,0.0,0,0.0,0,0,1,1.0,0,"('swap', '1', '#4')",TRAIN132
1,5998,0.79,90.0,2,0.3382352941176471,270.0,0.7058823529411765,91.32352941176471,71.10000000000001,1.0,0.79,0,0,0.0,-140.4945146860522,"('swap', '6', '#3')",TRAIN136
2,5998,0.79,15.0,2,0.28125,30.0,0.5625,8.4375,11.850000000000001,1.0,0.79,0,0,0.0,-20.465856554284223,"('swap', '22', '#3')",TRAIN136
